category,title,description,resource,region,statusWord,message
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,eastasia,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,japaneast,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,jioindiawest,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,koreacentral,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,australiacentral,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,australiacentral2,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,australiasoutheast,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,japanwest,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,koreasouth,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,jioindiacentral,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,southindia,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,westindia,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,westeurope,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,northeurope,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,swedencentral,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,uksouth,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,francecentral,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,germanywestcentral,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,germanycentral,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,germanynortheast,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,germanynorth,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,norwayeast,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,switzerlandnorth,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,francesouth,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,norwaywest,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,ukwest,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,switzerlandwest,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,southafricawest,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,southafricanorth,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,uaenorth,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,uaecentral,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,brazilsouth,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,brazilsoutheast,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,canadacentral,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,canadaeast,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,qatarcentral,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,polandcentral,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,italynorth,OK,No Redis Caches found
Redis Cache,Redis Cache Has Tags,Ensures that Azure Cache for Redis have tags associated.,N/A,israelcentral,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,eastus,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,eastus2,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,southcentralus,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,westus2,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,westus3,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,centralus,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,northcentralus,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,westus,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,eastus2euap,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,westcentralus,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,centraluseuap,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,australiaeast,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,southeastasia,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,centralindia,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,eastasia,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,japaneast,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,jioindiawest,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,koreacentral,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,australiacentral,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,australiacentral2,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,australiasoutheast,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,japanwest,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,koreasouth,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,jioindiacentral,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,southindia,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,westindia,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,westeurope,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,northeurope,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,swedencentral,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,uksouth,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,francecentral,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,germanywestcentral,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,germanycentral,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,germanynortheast,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,germanynorth,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,norwayeast,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,switzerlandnorth,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,francesouth,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,norwaywest,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,ukwest,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,switzerlandwest,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,southafricawest,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,southafricanorth,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,uaenorth,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,uaecentral,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,brazilsouth,OK,No Redis Caches found
Redis Cache,Redis Cache Private Endpoint,Ensures that Azure Cache for Redis is only accessible through private endpoints.,N/A,brazilsoutheast,OK,No Redis Caches found
